id	locality	countryCode	occurrenceStatus	eventDate
6203	Hainaut province	BE	present	Before 1980
6203	Vlaams Brabant province	BE	present	Before 1980
6199	Hainaut province	BE	present	Before 1980
5588	West-Vlaanderen province	BE	present	Before 1980
5588	Limburg province	BE	present	Before 1980
6207	Vlaams Brabant province	BE	present	Before 1980
6208	West-Vlaanderen province	BE	present	Before 1980
5958	Limburg province	BE	present	After 2004
5426	Luxembourg province	BE	present	Before 1980
4857	Namur province	BE	present	After 2004
4172	Liège province	BE	present	After 2004
5927	West-Vlaanderen province	BE	present	After 2004
6288	Luxembourg province	BE	present	After 2004
6288	Hainaut province	BE	present	After 2004
7756	Namur province	BE	present	After 2004
7757	West-Vlaanderen province	BE	present	After 2004
7751	West-Vlaanderen province	BE	present	After 2004
6160	Luxembourg province	BE	present	After 2004
6029	Luxembourg province	BE	present	After 2004
6299	Namur province	BE	present	After 2004
5732	Brabant Wallon province	BE	present	After 2004
4810	West-Vlaanderen province	BE	present	After 2004
4810	Luxembourg province	BE	present	After 2004
4926	Brabant province	BE	present	After 2004
6439	West-Vlaanderen province	BE	present	After 2004
6439	Hainaut province	BE	present	After 2004
6359	Luxembourg province	BE	present	After 2004
6359	Luxembourg province	BE	present	1980-2004
4174	Oost-Vlaanderen province	BE	present	After 2004
4554	Hainaut province	BE	present	After 2004
5070	Limburg province	BE	present	After 2004
6482	Liège province	BE	present	After 2004
4738	Liège province	BE	present	After 2004
5189	Liège province	BE	present	After 2004
5447	Hainaut province	BE	present	After 2004
6106	Hainaut province	BE	present	After 2004
6106	Limburg province	BE	present	After 2004
4957	Oost-Vlaanderen province	BE	present	After 2004
6270	Hainaut province	BE	present	After 2004
3945	West-Vlaanderen province	BE	present	After 2004
3945	Hainaut province	BE	present	After 2004
6366	Hainaut province	BE	present	After 2004
4466	Oost-Vlaanderen province	BE	present	After 2004
4733	Limburg province	BE	present	After 2004
4731	Limburg province	BE	present	After 2004
5222	Limburg province	BE	present	After 2004
5343	Luxembourg province	BE	present	After 2004
6213	Liège province	BE	present	After 2004
3913	Namur province	BE	present	After 2004
3913	Oost-Vlaanderen province	BE	present	After 2004
5667	Namur province	BE	present	After 2004
3943	Luxembourg province	BE	present	After 2004
5392	Liège province	BE	present	After 2004
5457	Hainaut province	BE	present	After 2004
6093	Liège province	BE	present	After 2004
4028	Namur province	BE	present	Before 1980
4028	Namur province	BE	present	1980-2004
4028	Namur province	BE	present	After 2004
6167	Namur province	BE	present	After 2004
6027	Luxembourg province	BE	present	After 2004
5257	Hainaut province	BE	present	After 2004
5084	Liège province	BE	present	After 2004
4225	Brabant province	BE	present	After 2004
4671	Luxembourg province	BE	present	After 2004
6297	Luxembourg province	BE	present	After 2004
5318	Antwerpen province	BE	present	After 2004
6315	Liège province	BE	present	After 2004
6468	Oost-Vlaanderen province	BE	present	After 2004
3915	Limburg province	BE	present	After 2004
3915	Luxembourg province	BE	present	After 2004
5223	Oost-Vlaanderen province	BE	present	After 2004
6023	Hainaut province	BE	present	After 2004
5293	Luxembourg province	BE	present	After 2004
3962	Oost-Vlaanderen province	BE	present	After 2004
5831	Hainaut province	BE	present	After 2004
5831	Limburg province	BE	present	After 2004
5831	Brabant province	BE	present	After 2004
5696	Luxembourg province	BE	present	After 2004
5696	Oost-Vlaanderen province	BE	present	After 2004
3916	Oost-Vlaanderen province	BE	present	After 2004
4842	Antwerpen province	BE	present	After 2004
4009	West-Vlaanderen province	BE	present	After 2004
4028	Luxembourg province	BE	present	Before 1980
3889	Liège province	BE	present	1980-2004
3889	Luxembourg province	BE	present	1980-2004
4733	West-Vlaanderen province	BE	present	After 2004
6030	Namur province	BE	present	After 2004
4759	Vlaams Brabant province	BE	present	After 2004
4759	Antwerpen province	BE	present	After 2004
4844	Liège province	BE	present	After 2004
6184	Namur province	BE	present	1980-2004
4276	Liège province	BE	present	After 2004
4857	Liège province	BE	present	After 2004
5877	Liège province	BE	present	After 2004
5882	Vlaams Brabant province	BE	present	After 2004
5882	Liège province	BE	present	After 2004
5887	Luxembourg province	BE	present	After 2004
5890	Brabant province	BE	present	After 2004
5891	Brabant province	BE	present	After 2004
5902	Namur province	BE	present	After 2004
5904	Brabant province	BE	present	After 2004
5916	Liège province	BE	present	After 2004
5918	Brabant province	BE	present	After 2004
5919	Oost-Vlaanderen province	BE	present	After 2004
5922	West-Vlaanderen province	BE	present	After 2004
5922	Vlaams Brabant province	BE	present	After 2004
5922	Hainaut province	BE	present	After 2004
5923	Namur province	BE	present	After 2004
5925	Luxembourg province	BE	present	After 2004
4276	Luxembourg province	BE	present	After 2004
4276	Namur province	BE	present	After 2004
5929	Oost-Vlaanderen province	BE	present	After 2004
5929	West-Vlaanderen province	BE	present	After 2004
5935	Liège province	BE	present	After 2004
5940	Brabant province	BE	present	After 2004
5940	Liège province	BE	present	After 2004
5942	Namur province	BE	present	After 2004
5942	Limburg province	BE	present	After 2004
5953	Liège province	BE	present	After 2004
5956	Limburg province	BE	present	After 2004
5956	Liège province	BE	present	After 2004
5957	Antwerpen province	BE	present	After 2004
5959	Brabant province	BE	present	After 2004
5961	Liège province	BE	present	1980-2004
5961	Antwerpen province	BE	present	After 2004
5964	Luxembourg province	BE	present	After 2004
5965	Brabant province	BE	present	After 2004
5970	Luxembourg province	BE	present	After 2004
6216	Antwerpen province	BE	present	After 2004
4277	Vlaams Brabant province	BE	present	Before 1980
4275	Namur province	BE	present	Before 1980
7758	Antwerpen province	BE	present	After 2004
7759	Oost-Vlaanderen province	BE	present	After 2004
7759	Antwerpen province	BE	present	After 2004
4125	Namur province	BE	present	After 2004
4306	Antwerpen province	BE	present	1980-2004
4176	Antwerpen province	BE	present	After 2004
7760	West-Vlaanderen province	BE	present	After 2004
7761	Limburg province	BE	present	After 2004
4773	West-Vlaanderen province	BE	present	After 2004
4059	Oost-Vlaanderen province	BE	present	After 2004
7762	Antwerpen province	BE	present	After 2004
4582	Limburg province	BE	present	After 2004
4850	Limburg province	BE	present	After 2004
4856	Brabant province	BE	present	After 2004
4860	Hainaut province	BE	present	After 2004
4862	Namur province	BE	present	After 2004
4862	Liège province	BE	present	After 2004
4863	Namur province	BE	present	After 2004
4863	Luxembourg province	BE	present	After 2004
4866	Luxembourg province	BE	present	After 2004
4869	Vlaams Brabant province	BE	present	After 2004
4870	Vlaams Brabant province	BE	present	After 2004
4870	Namur province	BE	present	After 2004
4879	Oost-Vlaanderen province	BE	present	After 2004
4882	Hainaut province	BE	present	After 2004
4882	Antwerpen province	BE	present	After 2004
4887	Liège province	BE	present	After 2004
4890	Oost-Vlaanderen province	BE	present	After 2004
4896	Oost-Vlaanderen province	BE	present	After 2004
4896	Brabant province	BE	present	After 2004
6111	Liège province	BE	present	After 2004
6124	Antwerpen province	BE	present	After 2004
6128	Liège province	BE	present	After 2004
6116	Brabant province	BE	present	After 2004
6127	Oost-Vlaanderen province	BE	present	After 2004
4619	Hainaut province	BE	present	After 2004
5450	Oost-Vlaanderen province	BE	present	After 2004
5450	Hainaut province	BE	present	After 2004
5449	Liège province	BE	present	After 2004
5449	Oost-Vlaanderen province	BE	present	After 2004
4211	Limburg province	BE	present	After 2004
4211	Hainaut province	BE	present	After 2004
4213	Hainaut province	BE	present	After 2004
4004	Luxembourg province	BE	present	After 2004
4004	Antwerpen province	BE	present	After 2004
4004	Brabant province	BE	present	After 2004
4004	Oost-Vlaanderen province	BE	present	After 2004
4008	Oost-Vlaanderen province	BE	present	After 2004
4008	Vlaams Brabant province	BE	present	After 2004
4038	Luxembourg province	BE	present	After 2004
6153	Luxembourg province	BE	present	After 2004
6222	Oost-Vlaanderen province	BE	present	After 2004
6429	Limburg province	BE	present	After 2004
4043	Luxembourg province	BE	present	After 2004
4220	West-Vlaanderen province	BE	present	After 2004
4220	Namur province	BE	present	After 2004
4628	Namur province	BE	present	After 2004
5020	Liège province	BE	present	After 2004
6293	Brabant Wallon province	BE	present	After 2004
6294	Oost-Vlaanderen province	BE	present	After 2004
6294	Hainaut province	BE	present	After 2004
3926	Brabant Wallon province	BE	present	After 2004
4869	Luxembourg province	BE	present	After 2004
4890	Limburg province	BE	present	After 2004
4219	Liège province	BE	present	After 2004
4999	West-Vlaanderen province	BE	present	After 2004
4999	Liège province	BE	present	After 2004
5988	West-Vlaanderen province	BE	present	After 2004
5988	Oost-Vlaanderen province	BE	present	After 2004
4983	Hainaut province	BE	present	After 2004
6077	West-Vlaanderen province	BE	present	After 2004
6077	Brabant province	BE	present	After 2004
6077	Limburg province	BE	present	After 2004
5587	Luxembourg province	BE	present	After 2004
5587	Hainaut province	BE	present	After 2004
4615	Brabant province	BE	present	After 2004
6237	Oost-Vlaanderen province	BE	present	After 2004
6237	Brabant province	BE	present	After 2004
6237	Hainaut province	BE	present	After 2004
6087	Namur province	BE	present	After 2004
6087	Liège province	BE	present	After 2004
3893	Luxembourg province	BE	present	After 2004
3893	Limburg province	BE	present	After 2004
3893	Oost-Vlaanderen province	BE	present	After 2004
4214	Limburg province	BE	present	After 2004
4214	Liège province	BE	present	After 2004
4214	Luxembourg province	BE	present	After 2004
4214	Namur province	BE	present	After 2004
4166	West-Vlaanderen province	BE	present	After 2004
4166	Limburg province	BE	present	After 2004
4166	Brabant province	BE	present	After 2004
4166	Hainaut province	BE	present	After 2004
4166	Namur province	BE	present	After 2004
4166	Luxembourg province	BE	present	After 2004
4171	Brabant province	BE	present	After 2004
4171	West-Vlaanderen province	BE	present	After 2004
4171	Liège province	BE	present	After 2004
4171	Limburg province	BE	present	After 2004
4172	West-Vlaanderen province	BE	present	After 2004
4172	Oost-Vlaanderen province	BE	present	After 2004
4172	Namur province	BE	present	After 2004
4183	Liège province	BE	present	After 2004
4977	West-Vlaanderen province	BE	present	After 2004
4978	West-Vlaanderen province	BE	present	After 2004
4302	Vlaams Brabant province	BE	present	After 2004
4010	Limburg province	BE	present	After 2004
4980	Vlaams Brabant province	BE	present	Before 1980
5763	Vlaams Brabant province	BE	present	Before 1980
4009	Vlaams Brabant province	BE	present	Before 1980
5640	Brabant province	BE	present	After 2004
5643	Oost-Vlaanderen province	BE	present	After 2004
5645	Luxembourg province	BE	present	After 2004
5673	Oost-Vlaanderen province	BE	present	After 2004
5674	Limburg province	BE	present	After 2004
5676	Namur province	BE	present	After 2004
5676	Liège province	BE	present	After 2004
5679	Luxembourg province	BE	present	After 2004
5684	Namur province	BE	present	After 2004
5685	Namur province	BE	present	After 2004
5686	Antwerpen province	BE	present	After 2004
4389	Luxembourg province	BE	present	After 2004
4390	Brabant Wallon province	BE	present	After 2004
4390	Hainaut province	BE	present	After 2004
4393	West-Vlaanderen province	BE	present	After 2004
4393	Liège province	BE	present	After 2004
4394	Brabant province	BE	present	After 2004
4396	Liège province	BE	present	After 2004
4396	Luxembourg province	BE	present	After 2004
4397	Brabant province	BE	present	After 2004
4397	Liège province	BE	present	After 2004
4398	Hainaut province	BE	present	After 2004
4398	Liège province	BE	present	After 2004
4533	Luxembourg province	BE	present	After 2004
4490	Oost-Vlaanderen province	BE	present	After 2004
4490	Hainaut province	BE	present	After 2004
4490	Limburg province	BE	present	After 2004
4490	Liège province	BE	present	After 2004
4490	Luxembourg province	BE	present	After 2004
4491	Luxembourg province	BE	present	After 2004
4495	Namur province	BE	present	After 2004
4495	Liège province	BE	present	After 2004
4500	Oost-Vlaanderen province	BE	present	After 2004
4501	Limburg province	BE	present	After 2004
4503	Brabant province	BE	present	After 2004
4503	Liège province	BE	present	After 2004
4506	Luxembourg province	BE	present	After 2004
4509	Liège province	BE	present	After 2004
4511	Luxembourg province	BE	present	After 2004
4521	Namur province	BE	present	After 2004
4521	Antwerpen province	BE	present	After 2004
4522	Brabant province	BE	present	After 2004
4523	Limburg province	BE	present	After 2004
4525	Liège province	BE	present	After 2004
4525	Hainaut province	BE	present	After 2004
4527	Luxembourg province	BE	present	After 2004
4534	Hainaut province	BE	present	After 2004
4538	Liège province	BE	present	After 2004
4544	Brabant province	BE	present	After 2004
4547	Brabant province	BE	present	After 2004
4548	Liège province	BE	present	After 2004
5748	Oost-Vlaanderen province	BE	present	After 2004
5748	Luxembourg province	BE	present	After 2004
4278	West-Vlaanderen province	BE	present	After 2004
4368	Hainaut province	BE	present	After 2004
4906	Namur province	BE	present	After 2004
4908	West-Vlaanderen province	BE	present	After 2004
4908	Oost-Vlaanderen province	BE	present	After 2004
4908	Brabant province	BE	present	After 2004
4908	Liège province	BE	present	After 2004
4908	Luxembourg province	BE	present	After 2004
5049	Oost-Vlaanderen province	BE	present	After 2004
5049	Limburg province	BE	present	After 2004
