id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
5440	5440		Anerastia lotella (Hübner, 1813)	Animalia	Insecta	Lepidoptera		Anerastia		lotella	species	(Hübner, 1813)	accepted	A rather rare species throughout Belgium, more frequently observed in the sandy areas of the north of the country.	2021-08-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5440
7416	7416	4915	Synaphe angustalis (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Synaphe		angustalis	species	(Denis & Schiffermüller, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7416
6336	6336		Eudonia truncicolella (Stainton, 1849)	Animalia	Insecta	Lepidoptera		Eudonia		truncicolella	species	(Stainton, 1849)	accepted	A fairly common species throughout Belgium.	2020-08-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6336
4377	4377		Paratalanta pandalis (Hübner, 1825)	Animalia	Insecta	Lepidoptera	Crambidae	Paratalanta		pandalis	species	(Hübner, 1825)	accepted	A very rare and local species in Belgium, not often recorded.	2020-04-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4377
5742	5742		Catoptria pinella (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Crambidae	Catoptria		pinella	species	(Linnaeus, 1758)	accepted	A rather common species throughout Belgium.	2020-09-24	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5742
7198	7198	4323	Ostrinia silacealis (Hübner, 1796)	Animalia	Insecta	Lepidoptera	Crambidae	Ostrinia		silacealis	species	(Hübner, 1796)	synonym		2019-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7198
6432	6432		Evergestis extimalis (Scopoli, 1763)	Animalia	Insecta	Lepidoptera	Crambidae	Evergestis		extimalis	species	(Scopoli, 1763)	accepted	A fairly common species throughout Belgium, especially in the northern part.	2020-11-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6432
7163	7163	4248	Nomophila hybridalis (Hübner, 1796)	Animalia	Insecta	Lepidoptera	Crambidae	Nomophila		hybridalis	species	(Hübner, 1796)	synonym		2019-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7163
5579	5579		Atralata albofascialis (Treitschke, 1829)	Animalia	Insecta	Lepidoptera		Atralata		albofascialis	species	(Treitschke, 1829)	accepted	A very rare and local species in Belgium, mainly observed in the limestone area.	2020-04-25	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5579
5170	5170		Cynaeda dentalis (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Cynaeda		dentalis	species	(Denis & Schiffermüller, 1775)	accepted	A rare and local species in Belgium, mainly known from the norteastern and southern part of the country.	2020-11-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5170
6419	6419		Eurrhypis pollinalis (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Eurrhypis		pollinalis	species	(Denis & Schiffermüller, 1775)	accepted	A very rare and local species in the south of Belgium. Seldom recorded.	2020-11-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6419
6331	6331		Eudonia lacustrata (Panzer, 1804)	Animalia	Insecta	Lepidoptera		Eudonia		lacustrata	species	(Panzer, 1804)	accepted	A widespread and common species throughout Belgium.	2020-04-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6331
4730	4730		Cholius luteolaris (Scopoli, 1772)	Animalia	Insecta	Lepidoptera		Cholius		luteolaris	species	(Scopoli, 1772)	accepted	A very rare and local species in Belgium, only known from old records in NA. Presumably extinct.	2020-02-15	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4730
6333	6333		Eudonia lineola (Curtis, 1827)	Animalia	Insecta	Lepidoptera		Eudonia		lineola	species	(Curtis, 1827)	accepted	A very rare species in Belgium, only occuring at the coastal area in WV.	2021-08-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6333
6698	6698	4730	Cholius ochrealis (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Cholius		ochrealis	species	(Denis & Schiffermüller, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6698
6929	6929	6330	Eudonia vandaliella (Herrich-Schäffer, 1851)	Animalia	Insecta	Lepidoptera		Eudonia		vandaliella	species	(Herrich-Schäffer, 1851)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6929
7574	7574	6330	Eudonia resinea (Haworth, 1811)	Animalia	Insecta	Lepidoptera		Eudonia		resinea	species	(Haworth, 1811)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7574
6930	6930	6331	Eudonia crataegella sensu auct., nec (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera		Eudonia		crataegella	species	sensu auct., nec (Linnaeus, 1767)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6930
6931	6931	6334	Eudonia phaeoleuca (Zeller, 1846)	Animalia	Insecta	Lepidoptera		Eudonia		phaeoleuca	species	(Zeller, 1846)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6931
7575	7575	6334	Eudonia parella (Herrich-Schäffer, 1851)	Animalia	Insecta	Lepidoptera		Eudonia		parella	species	(Herrich-Schäffer, 1851)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7575
7701	7701	6334	Eudonia frequentella (Stainton, 1849)	Animalia	Insecta	Lepidoptera		Eudonia		frequentella	species	(Stainton, 1849)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7701
6332	6332		Eudonia laetella (Zeller, 1846)	Animalia	Insecta	Lepidoptera		Eudonia		laetella	species	(Zeller, 1846)	accepted	A very rare and local species in the southernmost tip of LX. Not seen for a while.	2020-02-15	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6332
6334	6334		Eudonia mercurella (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Eudonia		mercurella	species	(Linnaeus, 1758)	accepted	A rather common species throughout Belgium.	2020-04-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6334
6335	6335		Eudonia pallida (Curtis, 1827)	Animalia	Insecta	Lepidoptera		Eudonia		pallida	species	(Curtis, 1827)	accepted	A rather common species throughout Belgium.	2020-02-15	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6335
6680	6680	5742	Catoptria pinetella (Linnaeus, 1761)	Animalia	Insecta	Lepidoptera	Crambidae	Catoptria		pinetella	species	(Linnaeus, 1761)	synonym		2020-09-24	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6680
7343	7343	4721	Scoparia sylvestralis Wolff, 1959	Animalia	Insecta	Lepidoptera		Scoparia		sylvestralis	species	Wolff, 1959	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7343
7351	7351	4734	Scoparia arundinata (Thunberg, 1792)	Animalia	Insecta	Lepidoptera		Scoparia		arundinata	species	(Thunberg, 1792)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7351
7654	7654	4734	Scoparia dubitalis (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Scoparia		dubitalis	species	(Hübner, 1796)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7654
4719	4719		Scoparia ambigualis (Treitschke, 1829)	Animalia	Insecta	Lepidoptera		Scoparia		ambigualis	species	(Treitschke, 1829)	accepted	A common species throughout Belgium.	2020-04-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4719
7353	7353	4736	Scoparia cembrae sensu auct.	Animalia	Insecta	Lepidoptera		Scoparia		cembrae	species	sensu auct.	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7353
4721	4721		Scoparia conicella (La Harpe, 1863)	Animalia	Insecta	Lepidoptera		Scoparia		conicella	species	(La Harpe, 1863)	accepted	A very rare and local species in the southern part of Belgium. Not often recorded.	2020-06-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4721
7026	7026	3914	Heliothela atralis (Hübner, 1788), nec (Fabricius, 1775)	Animalia	Insecta	Lepidoptera		Heliothela		atralis	species	(Hübner, 1788), nec (Fabricius, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7026
7595	7595	3914	Heliothela huebneri (Koçak, 1980)	Animalia	Insecta	Lepidoptera		Heliothela		huebneri	species	(Koçak, 1980)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7595
5347	5347		Agriphila inquinatella (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera	Crambidae	Agriphila		inquinatella	species	(Denis & Schiffermüller, 1775)	accepted	A fairly common species throughout Belgium.	2020-09-24	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5347
7550	7550	6086	Drepana falcula (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Drepana		falcula	species	(Denis & Schiffermüller, 1775)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7550
4720	4720		Scoparia basistrigalis Knaggs, 1866	Animalia	Insecta	Lepidoptera		Scoparia		basistrigalis	species	Knaggs, 1866	accepted	A not so common species throughout Belgium.	2020-04-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4720
5352	5352		Agriphila straminella (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera	Crambidae	Agriphila		straminella	species	(Denis & Schiffermüller, 1775)	accepted	A common species throughout Belgium, sometimes in large numbers.	2020-09-24	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5352
6553	6553	5346	Agriphila angulatella (Duponchel, 1836)	Animalia	Insecta	Lepidoptera	Crambidae	Agriphila		angulatella	species	(Duponchel, 1836)	synonym		2020-09-24	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6553
